user_id,action_date,action_name,error_message,device
283318,2022-08-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
283325,2022-08-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
283328,2022-08-01,checkout_monthly_completepayment.click.fail,"year field is required",desktop
283400,2022-08-01,checkout_lifetime_completepayment.click.fail,"lastName field is required",desktop
283473,2022-08-01,checkout_sql-for-data-science-interviews_completepayment.click.success,NULL,desktop
278789,2022-08-02,checkout_monthly_completepayment.click.fail,"year field is required",desktop
283025,2022-08-02,checkout_annual_completepayment.click.success,NULL,desktop
283591,2022-08-02,checkout_data-strategy_completepayment.click.success,NULL,desktop
283598,2022-08-02,checkout_monthly_completepayment.click.success,NULL,desktop
177584,2022-08-03,checkout_monthly_completepayment.click.fail,"year field is required",desktop
178245,2022-08-03,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
283005,2022-08-03,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
283300,2022-08-03,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
283573,2022-08-03,checkout_monthly_completepayment.click.success,NULL,desktop
283695,2022-08-03,checkout_data-strategy_completepayment.click.fail,"Your card was declined.",desktop
12900,2022-08-04,checkout_annual_completepayment.click.fail,"number field is required",desktop
158724,2022-08-04,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
272696,2022-08-04,checkout_quarterly_completepayment.click.success,NULL,desktop
282960,2022-08-04,checkout_annual_completepayment.click.fail,"year field is required",desktop
282986,2022-08-04,checkout_lifetime_completepayment.click.success,NULL,desktop
282995,2022-08-04,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
283357,2022-08-04,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
283720,2022-08-04,checkout_annual_completepayment.click.success,NULL,desktop
283745,2022-08-04,checkout_quarterly_completepayment.click.success,NULL,desktop
283809,2022-08-04,checkout_monthly_completepayment.click.fail,"year field is required",desktop
283831,2022-08-04,checkout_data-strategy_completepayment.click.success,NULL,desktop
283833,2022-08-04,checkout_business_completepayment.click.success,NULL,desktop
283927,2022-08-04,checkout_annual_completepayment.click.fail,"year field is required",desktop
181233,2022-08-05,checkout_annual_completepayment.click.success,NULL,desktop
248826,2022-08-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
276562,2022-08-05,checkout_monthly_completepayment.click.success,NULL,desktop
281325,2022-08-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
283406,2022-08-05,checkout_annual_completepayment.click.success,NULL,desktop
283456,2022-08-05,checkout_monthly_completepayment.click.success,NULL,desktop
283859,2022-08-05,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
284028,2022-08-05,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
284063,2022-08-05,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
284066,2022-08-05,checkout_annual_completepayment.click.fail,"State field is required",desktop
284067,2022-08-05,checkout_annual_completepayment.click.success,NULL,desktop
280839,2022-08-06,checkout_lifetime_completepayment.click.success,NULL,desktop
283696,2022-08-06,checkout_monthly_completepayment.click.fail,"year field is required",desktop
284011,2022-08-06,checkout_monthly_completepayment.click.fail,"year field is required",desktop
284152,2022-08-06,checkout_annual_completepayment.click.success,NULL,desktop
284167,2022-08-06,checkout_annual_completepayment.click.success,NULL,desktop
274781,2022-08-07,checkout_monthly_completepayment.click.success,NULL,desktop
283452,2022-08-07,checkout_annual_completepayment.click.success,NULL,desktop
284258,2022-08-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
284311,2022-08-07,checkout_monthly_completepayment.click.success,NULL,desktop
284320,2022-08-07,checkout_monthly_completepayment.click.success,NULL,desktop
282520,2022-08-08,checkout_monthly_completepayment.click.success,NULL,desktop
282803,2022-08-08,checkout_monthly_completepayment.click.success,NULL,desktop
283806,2022-08-08,checkout_annual_completepayment.click.success,NULL,desktop
284241,2022-08-08,checkout_quarterly_completepayment.click.fail,"lastName field is required",desktop
284342,2022-08-08,checkout_annual_completepayment.click.success,NULL,desktop
284344,2022-08-08,checkout_annual_completepayment.click.fail,"State field is required",desktop
284379,2022-08-08,checkout_annual_completepayment.click.success,NULL,desktop
284420,2022-08-08,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
197639,2022-08-09,checkout_monthly_completepayment.click.fail,"year field is required",desktop
283576,2022-08-09,checkout_annual_completepayment.click.success,NULL,desktop
283623,2022-08-09,checkout_annual_completepayment.click.success,NULL,desktop
284292,2022-08-09,checkout_monthly_completepayment.click.success,NULL,desktop
284402,2022-08-09,checkout_annual_completepayment.click.success,NULL,desktop
284492,2022-08-09,checkout_monthly_completepayment.click.success,NULL,desktop
284512,2022-08-09,checkout_monthly_completepayment.click.fail,"State field is required",desktop
262569,2022-08-10,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
278995,2022-08-10,checkout_monthly_completepayment.click.fail,"month field is required",desktop
284415,2022-08-10,checkout_monthly_completepayment.click.success,NULL,desktop
284438,2022-08-10,checkout_annual_completepayment.click.fail,"number field is required",desktop
284566,2022-08-10,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
284630,2022-08-10,checkout_sql-for-data-science-interviews_completepayment.click.success,NULL,desktop
284633,2022-08-10,checkout_monthly_completepayment.click.success,NULL,desktop
284657,2022-08-10,checkout_data-strategy_completepayment.click.fail,"number field is required",desktop
284671,2022-08-10,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
284695,2022-08-10,checkout_data-strategy_completepayment.click.success,NULL,mobile
285670,2022-08-10,checkout_monthly_completepayment.click.fail,"number field is required",mobile
183890,2022-08-11,checkout_monthly_completepayment.click.success,NULL,desktop
283923,2022-08-11,checkout_annual_completepayment.click.fail,"year field is required",desktop
284180,2022-08-11,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
284266,2022-08-11,checkout_annual_completepayment.click.success,NULL,mobile
284680,2022-08-11,checkout_monthly_completepayment.click.success,NULL,desktop
284854,2022-08-11,checkout_quarterly_completepayment.click.success,NULL,mobile
284857,2022-08-11,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
6026,2022-08-12,checkout_monthly_completepayment.click.success,NULL,desktop
219925,2022-08-12,checkout_monthly_completepayment.click.fail,"number field is required",desktop
285154,2022-08-12,checkout_annual_completepayment.click.success,NULL,desktop
148775,2022-08-13,checkout_monthly_completepayment.click.success,NULL,desktop
280458,2022-08-13,checkout_annual_completepayment.click.success,NULL,desktop
284141,2022-08-13,checkout_annual_completepayment.click.fail,"year field is required",mobile
284954,2022-08-13,checkout_monthly_completepayment.click.success,NULL,desktop
285252,2022-08-13,checkout_monthly_completepayment.click.success,NULL,desktop
277353,2022-08-14,checkout_monthly_completepayment.click.fail,"State field is required",mobile
285411,2022-08-14,checkout_annual_completepayment.click.fail,"year field is required",desktop
161941,2022-08-15,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
280611,2022-08-15,checkout_monthly_completepayment.click.success,NULL,desktop
285813,2022-08-15,checkout_annual_completepayment.click.fail,"number field is required",desktop
285915,2022-08-15,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
286616,2022-08-16,checkout_sql-for-data-science-interviews_completepayment.click.fail,"year field is required",desktop
181512,2022-08-17,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
261073,2022-08-17,checkout_monthly_completepayment.click.success,NULL,desktop
265210,2022-08-17,checkout_monthly_completepayment.click.success,NULL,desktop
286819,2022-08-17,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
286957,2022-08-17,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
1641,2022-08-18,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
17780,2022-08-18,checkout_monthly_completepayment.click.success,NULL,desktop
24911,2022-08-18,checkout_annual_completepayment.click.success,NULL,desktop
191753,2022-08-18,checkout_monthly_completepayment.click.fail,"year field is required",mobile
223232,2022-08-18,checkout_monthly_completepayment.click.fail,"year field is required",desktop
262643,2022-08-18,checkout_monthly_completepayment.click.success,NULL,desktop
266184,2022-08-18,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
275323,2022-08-18,checkout_annual_completepayment.click.fail,"number field is required",mobile
285322,2022-08-18,checkout_monthly_completepayment.click.success,NULL,desktop
286753,2022-08-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
286865,2022-08-18,checkout_monthly_completepayment.click.success,NULL,desktop
286881,2022-08-18,checkout_monthly_completepayment.click.fail,"number field is required",desktop
286884,2022-08-18,checkout_monthly_completepayment.click.success,NULL,desktop
287003,2022-08-18,checkout_data-strategy_completepayment.click.success,NULL,desktop
287006,2022-08-18,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
287028,2022-08-18,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
275173,2022-08-19,checkout_monthly_completepayment.click.success,NULL,desktop
284166,2022-08-19,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
284482,2022-08-19,checkout_monthly_completepayment.click.success,NULL,desktop
286717,2022-08-19,checkout_annual_completepayment.click.success,NULL,desktop
287206,2022-08-19,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
287253,2022-08-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
177307,2022-08-20,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
272977,2022-08-20,checkout_monthly_completepayment.click.success,NULL,desktop
286735,2022-08-20,checkout_annual_completepayment.click.success,NULL,desktop
287214,2022-08-20,checkout_monthly_completepayment.click.success,NULL,desktop
287334,2022-08-20,checkout_annual_completepayment.click.fail,"Your card is not supported for this currency. Please use a Visa or MasterCard card",desktop
